Make,Model,Mileage,Year,Salesperson,Customer Name,Cost Price,Service Cost,Profit
Ford,Mustang,17264,2017,Michael Brown,Jennifer Smith,27348,1638,9394
Ford,F-150,67815,2020,Emily Davis,Michael Martinez,36501,2678,3484
Ford,Escape,101943,2020,Michael Brown,Robert Williams,38123,1710,8172
Ford,Edge,18665,2020,John Carter,Robert Williams,16285,570,9901
Ford,Escape,6685,2016,Emily Davis,Linda Rodriguez,16193,1759,7012
Ford,Edge,48855,2019,Sarah Wilson,Mary Miller,37498,1234,3425
Ford,Bronco,34991,2023,Michael Brown,Michael Rodriguez,42251,1564,4087
Ford,Mustang,53123,2015,John Carter,Jennifer Garcia,30601,952,5717
Ford,Edge,12897,2018,Michael Brown,Patricia Brown,21991,2557,436
Ford,Mustang,53327,2022,Michael Brown,Patricia Smith,20401,850,4726
Ford,Edge,113896,2024,Emily Davis,Patricia Davis,36060,1723,9958
Ford,Bronco,101039,2017,Sarah Wilson,Robert Martinez,15280,950,6593
Ford,F-150,116718,2021,Sarah Wilson,Robert Johnson,46556,2333,8783
Ford,Mustang,110496,2017,John Carter,John Johnson,44485,1871,7706
Ford,Explorer,5765,2016,Emily Davis,John Smith,39074,2476,2861
Ford,Mustang,33582,2021,John Carter,Michael Williams,24523,1198,8794
Ford,Explorer,73604,2022,John Carter,John Rodriguez,28969,1941,5806
Ford,Edge,57081,2021,Emily Davis,Linda Martinez,37684,957,2187
Ford,Bronco,113535,2024,John Carter,James Miller,20089,2713,4573
Ford,Mustang,32314,2019,Michael Brown,Robert Johnson,26764,2540,9719
Ford,Bronco,99315,2015,Michael Brown,Mary Rodriguez,47390,909,8977
Ford,F-150,31100,2015,Emily Davis,Robert Williams,48218,2545,2305
Ford,Escape,28335,2017,Emily Davis,Jennifer Rodriguez,28702,754,3869
Ford,Mustang,97921,2018,John Carter,John Williams,25674,1826,7468
Ford,Explorer,87170,2023,John Carter,James Miller,17406,604,2385
Ford,Edge,50903,2024,Michael Brown,Linda Williams,42651,1992,2548
Ford,F-150,113584,2017,Sarah Wilson,Mary Rodriguez,20970,2325,8453
Ford,Escape,95381,2020,Emily Davis,John Jones,34800,1195,9836
Ford,Bronco,50916,2023,John Carter,Jennifer Johnson,49236,2725,2847
Ford,F-150,111581,2017,Sarah Wilson,Robert Davis,49294,2114,9542
Ford,Escape,112735,2017,John Carter,James Martinez,28296,1845,5170
Ford,Mustang,65630,2016,Sarah Wilson,James Garcia,37046,2886,7950
Ford,Edge,69237,2019,Emily Davis,John Brown,28755,1736,3562
Ford,Escape,44888,2017,John Carter,Mary Davis,21069,1246,4783
Ford,Mustang,69597,2023,Emily Davis,Linda Davis,38850,1113,6924
Ford,Mustang,118655,2019,Emily Davis,Robert Rodriguez,43663,2832,7297
Ford,Escape,87592,2022,Michael Brown,Mary Davis,20951,520,2285
Ford,Bronco,12490,2020,Michael Brown,Elizabeth Brown,38396,2157,7043
Ford,Mustang,114686,2017,Michael Brown,Michael Martinez,33153,1586,7409
Ford,Bronco,65425,2015,Sarah Wilson,Mary Brown,44322,1567,126
Ford,Edge,51406,2024,Sarah Wilson,John Brown,46690,2002,9553
Ford,Edge,62468,2015,Emily Davis,Jennifer Johnson,28096,1902,2382
Ford,Explorer,19658,2021,Michael Brown,Elizabeth Brown,17727,1823,6450
Ford,Mustang,90385,2019,Sarah Wilson,William Davis,36888,924,4817
Ford,Edge,91959,2016,Sarah Wilson,James Jones,26529,1866,388
Ford,F-150,36076,2022,Emily Davis,James Garcia,31428,858,4637
Ford,Bronco,31217,2021,Emily Davis,Michael Smith,35941,2336,2058
Ford,F-150,57045,2019,John Carter,Elizabeth Williams,37003,2790,2536
Ford,Bronco,92286,2024,Sarah Wilson,William Smith,36545,2836,8493
Ford,Escape,78124,2021,John Carter,Michael Brown,15331,1200,7640
Ford,Edge,50288,2021,John Carter,John Martinez,15916,2697,4454
Ford,Mustang,69058,2018,Sarah Wilson,Linda Johnson,48910,665,5111
Ford,Escape,44059,2021,Emily Davis,Michael Rodriguez,18315,592,7397
Ford,Escape,37614,2016,Sarah Wilson,Jennifer Miller,47658,1115,4959
Ford,Edge,110233,2018,Michael Brown,Robert Jones,41200,2224,8192
Ford,Escape,58833,2021,John Carter,Elizabeth Davis,20510,1016,7917
Ford,Edge,81521,2021,John Carter,Mary Rodriguez,26533,1945,6109
Ford,Mustang,88841,2016,Michael Brown,Patricia Jones,45206,2008,6941
Ford,F-150,97875,2015,Sarah Wilson,William Johnson,27452,1773,5759
Ford,Explorer,26351,2015,Michael Brown,Elizabeth Miller,35851,836,8469
Ford,Mustang,69633,2020,Emily Davis,Patricia Martinez,31046,1721,7673
Ford,Escape,24695,2016,John Carter,Jennifer Jones,46190,2891,-4668
Ford,Bronco,64315,2021,Emily Davis,Jennifer Jones,37051,2154,8867
Ford,F-150,97302,2022,John Carter,Elizabeth Williams,31219,1666,4086
Ford,Edge,23070,2021,Emily Davis,Patricia Davis,32088,1887,3090
Ford,Escape,19015,2022,Emily Davis,Patricia Rodriguez,26200,1807,8676
Ford,Mustang,62582,2024,Emily Davis,John Martinez,39177,2522,9862
Ford,Edge,38187,2021,John Carter,Robert Brown,20779,1831,5503
Ford,Escape,74932,2015,Michael Brown,John Davis,43372,2929,7548
Ford,Bronco,67072,2015,Emily Davis,Jennifer Williams,32156,1224,2501
Ford,Explorer,19542,2021,John Carter,William Rodriguez,41601,2946,2740
Ford,Bronco,119546,2016,Michael Brown,John Martinez,36457,1300,5396
Ford,Explorer,11869,2019,Sarah Wilson,Patricia Smith,38513,1391,9370
Ford,F-150,20499,2022,Sarah Wilson,Elizabeth Johnson,47197,2743,7067
Ford,Mustang,19295,2021,Michael Brown,Elizabeth Martinez,28924,1729,4956
Ford,F-150,85610,2018,Michael Brown,Michael Miller,18406,1293,8568
Ford,Bronco,79215,2018,Sarah Wilson,Mary Johnson,34496,1724,8789
Ford,F-150,76046,2023,Michael Brown,Robert Brown,39260,1445,7855
Ford,F-150,58511,2017,Emily Davis,Robert Jones,26436,982,6158
Ford,Edge,108417,2024,Michael Brown,James Miller,47902,2774,7129
Ford,Edge,86023,2018,Emily Davis,Robert Davis,28311,502,7032
Ford,Mustang,43801,2024,Emily Davis,Jennifer Davis,23977,925,9712
Ford,Explorer,5160,2022,Sarah Wilson,Elizabeth Miller,21150,1420,2085
Ford,Explorer,36339,2024,John Carter,John Martinez,47296,2177,3518
Ford,Edge,53824,2017,John Carter,James Smith,25218,888,523
Ford,Bronco,82858,2016,Emily Davis,Jennifer Martinez,48956,1472,5269
Ford,Mustang,45541,2024,Michael Brown,John Garcia,34714,1157,6048
Ford,Edge,109662,2022,John Carter,James Davis,24436,2845,4206
Ford,Bronco,24333,2017,John Carter,Robert Smith,27337,979,4023
Ford,Bronco,59441,2023,Sarah Wilson,Linda Williams,19940,2697,9135
Ford,Bronco,103001,2018,Michael Brown,Elizabeth Brown,48805,1301,3755
Ford,Edge,43322,2018,Michael Brown,Elizabeth Miller,19378,1033,3805
Ford,Mustang,108680,2022,John Carter,Patricia Johnson,28982,2480,621
Ford,Escape,73798,2015,John Carter,Jennifer Garcia,42096,2017,9255
Ford,Escape,104596,2020,Michael Brown,Patricia Rodriguez,21158,655,8192
Ford,Mustang,21148,2020,Emily Davis,Robert Rodriguez,26225,847,344
Ford,Bronco,26327,2017,Sarah Wilson,Elizabeth Garcia,16946,686,8066
Ford,Mustang,115523,2022,Michael Brown,Michael Williams,41281,2068,6878
Ford,Bronco,90637,2015,Emily Davis,Linda Jones,18536,2870,8814
Ford,Explorer,109623,2022,John Carter,James Johnson,40647,978,773
Ford,F-150,15469,2017,Sarah Wilson,Elizabeth Garcia,28677,1656,3940
Ford,Explorer,60693,2024,Sarah Wilson,Jennifer Brown,19280,590,8855
Ford,F-150,61952,2021,Sarah Wilson,James Martinez,45726,1786,7487
Ford,Escape,117125,2019,Emily Davis,Jennifer Miller,25712,1225,9511
Ford,Edge,90865,2020,Emily Davis,Elizabeth Brown,22696,1106,9329
Ford,Edge,39633,2016,Michael Brown,John Davis,22078,1945,9555
Ford,Explorer,46089,2021,Michael Brown,Patricia Rodriguez,15200,2697,3262
Ford,Escape,10473,2016,Emily Davis,James Rodriguez,45442,2919,-4298
Ford,Bronco,48645,2016,John Carter,Michael Johnson,40330,850,7659
Ford,Bronco,27821,2020,Michael Brown,John Johnson,33744,2305,7316
Ford,Bronco,10231,2017,Sarah Wilson,William Garcia,28591,601,4440
Ford,Escape,43120,2020,John Carter,James Davis,30549,2064,2283
Ford,Bronco,101319,2016,Sarah Wilson,Mary Martinez,21408,1889,9679
Ford,Edge,65236,2020,Sarah Wilson,Mary Williams,31277,2565,9359
Ford,Mustang,107917,2016,Emily Davis,Jennifer Smith,36152,521,9626
Ford,F-150,40963,2018,John Carter,William Jones,23040,2139,4823
Ford,Escape,5777,2016,Michael Brown,Elizabeth Brown,28428,2778,4260
Ford,Escape,46493,2017,Emily Davis,Jennifer Jones,44077,1777,8153
Ford,Bronco,105408,2020,John Carter,Michael Martinez,42759,1611,4671
Ford,Bronco,74108,2016,Michael Brown,William Jones,25198,1734,510
Ford,Escape,97411,2020,John Carter,Robert Miller,45939,1969,234
Ford,Mustang,64393,2024,Sarah Wilson,James Brown,24245,2354,4070
Ford,Edge,101298,2017,John Carter,Robert Miller,27491,2913,5629
Ford,Explorer,21500,2020,John Carter,John Williams,44368,1603,9323
Ford,Bronco,13997,2018,Michael Brown,Patricia Smith,33303,2864,5104
Ford,Bronco,49222,2016,John Carter,Robert Williams,40079,2886,2978
Ford,F-150,98584,2020,John Carter,Michael Jones,32141,2155,9641
Ford,Explorer,46815,2023,John Carter,Patricia Jones,33488,2800,8397
Ford,Escape,56988,2018,John Carter,Linda Smith,45740,2144,7278
Ford,Escape,105588,2019,Michael Brown,Michael Jones,20721,1347,9499
Ford,Edge,64897,2024,Emily Davis,James Smith,38025,1730,5377
Ford,Explorer,45013,2020,John Carter,John Jones,45973,1047,7120
Ford,Mustang,10084,2018,Michael Brown,Linda Jones,44022,2499,8159
Ford,Mustang,118316,2024,Emily Davis,Linda Miller,32773,721,2222
Ford,F-150,81920,2016,Emily Davis,William Williams,22280,2913,8651
Ford,Edge,74639,2019,Emily Davis,Elizabeth Rodriguez,23401,1467,8554
Ford,F-150,94209,2019,Sarah Wilson,Michael Williams,24334,1421,6753
Ford,F-150,112435,2023,John Carter,Mary Smith,47079,969,8366
Ford,Bronco,54872,2023,John Carter,Linda Garcia,40988,1253,8823
Ford,Explorer,36686,2021,John Carter,William Garcia,34350,1754,8472
Ford,Bronco,65818,2021,Sarah Wilson,Jennifer Davis,47139,1635,6465
Ford,Bronco,16510,2017,John Carter,William Garcia,38910,2949,7230
Ford,Escape,13642,2015,John Carter,John Rodriguez,16472,2036,8287
Ford,Escape,52558,2015,John Carter,Patricia Jones,38976,656,4204
Ford,Explorer,102879,2018,Michael Brown,John Williams,23492,2067,5440
Ford,Explorer,43891,2021,Sarah Wilson,Linda Miller,32971,827,7021
Ford,Bronco,80217,2020,Michael Brown,Elizabeth Williams,32588,2605,8448
Ford,Edge,96177,2018,Sarah Wilson,Michael Johnson,45878,2235,5926
Ford,Explorer,68036,2017,Michael Brown,Jennifer Miller,21580,1864,-2947
Ford,Escape,88425,2023,Michael Brown,Patricia Williams,25614,1462,4543
Ford,Mustang,21777,2018,John Carter,John Jones,34058,2628,6076
Ford,Edge,83228,2024,Michael Brown,Linda Martinez,41125,1426,5287
Ford,F-150,45226,2024,John Carter,Michael Jones,40733,1324,4397
Ford,Escape,94797,2024,John Carter,Patricia Garcia,29783,2324,3517
Ford,Mustang,91143,2023,Emily Davis,William Jones,29057,775,8193
Ford,Explorer,8590,2020,Emily Davis,Patricia Rodriguez,29305,1242,6319
Ford,Edge,95560,2019,Sarah Wilson,Jennifer Martinez,16517,893,8330
Ford,Bronco,80355,2024,Michael Brown,Patricia Brown,38604,795,5499
Ford,Escape,119986,2016,Michael Brown,William Brown,31381,968,8080
Ford,F-150,44921,2017,Michael Brown,John Davis,27111,2395,4687
Ford,Escape,90291,2018,John Carter,Linda Rodriguez,30450,2550,8027
Ford,Mustang,94084,2016,Michael Brown,Robert Smith,32714,2109,-3901
Ford,Edge,117864,2021,Emily Davis,Michael Rodriguez,47393,1911,8276
Ford,Escape,47942,2020,John Carter,Patricia Rodriguez,22535,2834,2590
Ford,Escape,29206,2021,Michael Brown,Jennifer Williams,25541,2025,4017
Ford,F-150,82297,2022,Michael Brown,Elizabeth Davis,19694,2995,7667
Ford,Escape,5235,2017,Sarah Wilson,Jennifer Rodriguez,49256,2636,2084
Ford,Mustang,15135,2022,John Carter,Robert Garcia,21430,2963,4725
Ford,Explorer,65877,2019,Emily Davis,James Williams,40356,880,5732
Ford,Explorer,49891,2018,Emily Davis,John Garcia,36235,663,9180
Ford,Edge,13972,2017,Sarah Wilson,Michael Martinez,49018,2071,3441
Ford,Edge,107653,2020,Sarah Wilson,John Williams,49363,1233,7407
Ford,F-150,102140,2021,Michael Brown,Mary Johnson,25437,2649,5438
Ford,F-150,67539,2018,Sarah Wilson,Mary Brown,44973,2934,8839
Ford,Explorer,69024,2016,Emily Davis,Elizabeth Johnson,20209,2184,8102
Ford,Explorer,14563,2015,Emily Davis,Patricia Johnson,35795,2450,9317
Ford,Edge,86615,2021,Emily Davis,John Johnson,34552,634,3674
Ford,Escape,20652,2022,Emily Davis,Linda Williams,28458,2941,8405
Ford,Mustang,100169,2017,Sarah Wilson,Patricia Smith,35282,2910,9837
Ford,Mustang,56204,2020,John Carter,Jennifer Davis,29142,2071,9591
Ford,Edge,82625,2015,Emily Davis,Patricia Smith,20768,617,5023
Ford,Mustang,13172,2021,Emily Davis,Elizabeth Williams,34144,1356,9533
Ford,F-150,46947,2024,Emily Davis,Patricia Johnson,37435,2781,2793
Ford,Explorer,76005,2024,Emily Davis,John Smith,49756,2257,3346
Ford,Edge,110450,2023,John Carter,Elizabeth Jones,34537,2868,8197
Ford,F-150,88052,2023,John Carter,James Brown,31124,1267,2569
Ford,Bronco,29603,2022,John Carter,Michael Brown,19298,1833,5753
Ford,Edge,36983,2023,Sarah Wilson,William Rodriguez,32365,1393,9808
Ford,Explorer,27154,2021,John Carter,Linda Martinez,43746,2016,9509
Ford,Bronco,69781,2020,Sarah Wilson,James Smith,24278,2556,5554
Ford,Bronco,67837,2015,Emily Davis,Linda Rodriguez,45899,1461,721
Ford,Explorer,30746,2015,John Carter,Jennifer Garcia,29808,2367,2176
Ford,F-150,99264,2019,Sarah Wilson,Jennifer Smith,23805,2544,3799
Ford,Escape,27052,2021,Michael Brown,Linda Davis,35183,2903,6100
Ford,Bronco,61278,2019,John Carter,James Davis,35986,2727,4372
Ford,Explorer,15858,2023,Michael Brown,James Martinez,25640,2334,3113
Ford,Bronco,64558,2022,Michael Brown,Robert Brown,45406,2663,9607
Ford,Bronco,85222,2022,John Carter,Patricia Rodriguez,15797,2427,620
Ford,Bronco,62675,2017,Emily Davis,Mary Williams,22990,2664,6810
Ford,Bronco,57152,2017,Emily Davis,William Brown,22234,1891,5326
Ford,F-150,45985,2018,Michael Brown,Michael Williams,35157,1468,6839
Ford,Bronco,107800,2017,Emily Davis,John Johnson,21561,2426,4496
Ford,F-150,72852,2021,Michael Brown,Jennifer Jones,43924,2184,8345
Ford,Bronco,43224,2019,John Carter,Linda Williams,42835,1972,5658
Ford,Bronco,83433,2018,Michael Brown,Patricia Davis,34410,2494,8122
Ford,Bronco,36290,2015,John Carter,Jennifer Smith,41592,800,4575
Ford,F-150,99728,2023,Sarah Wilson,Robert Johnson,49835,1093,6360
Ford,Bronco,37282,2018,John Carter,Linda Johnson,30793,1531,9860
Ford,Mustang,82220,2015,Michael Brown,Michael Jones,17212,2155,5284
Ford,Escape,11429,2022,John Carter,Patricia Jones,23390,601,6401
Ford,Explorer,6153,2015,Emily Davis,William Johnson,33301,2887,6907
Ford,Mustang,50763,2017,Michael Brown,Patricia Johnson,28345,1777,4456
Ford,Mustang,38320,2023,Sarah Wilson,Elizabeth Smith,26647,971,5109
Ford,Bronco,24454,2019,John Carter,Elizabeth Miller,48246,2560,9209
Ford,Explorer,110389,2016,Sarah Wilson,James Rodriguez,26470,1878,9088
Ford,Explorer,20124,2020,Sarah Wilson,Mary Garcia,47651,1120,3604
Ford,Bronco,102249,2015,John Carter,Mary Smith,45979,2249,608
Ford,Explorer,45381,2016,Sarah Wilson,William Johnson,44695,1223,8336
Ford,F-150,83734,2022,Sarah Wilson,William Martinez,44460,1625,9046
Ford,Edge,80283,2017,Emily Davis,Elizabeth Jones,21334,2658,5821
Ford,Escape,100771,2019,Sarah Wilson,James Jones,21465,676,3027
Ford,Mustang,26459,2016,John Carter,Robert Davis,15717,1138,4343
Ford,Explorer,101399,2016,Michael Brown,Linda Johnson,28873,1944,4338
Ford,F-150,29889,2017,Emily Davis,John Garcia,43050,1438,6221
Ford,Mustang,54569,2018,Sarah Wilson,Michael Jones,44101,2333,9173
Ford,Mustang,64239,2018,John Carter,Elizabeth Brown,29113,2285,9430
Ford,Escape,50006,2019,John Carter,Mary Miller,23421,1243,6701
Ford,F-150,23830,2024,Michael Brown,John Miller,23483,1934,5680
Ford,Bronco,62073,2018,Emily Davis,Michael Jones,18082,2856,8155
Ford,Explorer,57949,2015,Sarah Wilson,Robert Jones,42714,943,6620
Ford,Mustang,19017,2021,Sarah Wilson,Mary Smith,47770,2670,2553
Ford,Escape,36384,2018,Emily Davis,John Rodriguez,31869,2037,4205
Ford,F-150,6275,2022,John Carter,Robert Smith,21087,1537,4008
Ford,Mustang,76896,2021,John Carter,Elizabeth Rodriguez,30408,1131,7687
Ford,Escape,7800,2015,Sarah Wilson,William Brown,24834,1040,8296
Ford,Mustang,109773,2017,Emily Davis,John Williams,31104,761,5408
Ford,Explorer,105219,2021,Michael Brown,Linda Garcia,46161,2798,7036
Ford,F-150,72133,2022,Sarah Wilson,Jennifer Davis,25253,1141,2077
Ford,Escape,62199,2018,John Carter,Elizabeth Jones,42635,1754,9202
Ford,Mustang,7229,2023,Sarah Wilson,Elizabeth Jones,36113,1803,4852
Ford,Escape,88307,2023,Sarah Wilson,Jennifer Smith,23173,869,8566
Ford,Bronco,5387,2015,Emily Davis,Patricia Williams,40991,2821,5772
Ford,Bronco,60967,2024,John Carter,Robert Johnson,45188,1179,3906
Ford,F-150,27012,2018,Michael Brown,Mary Davis,35775,1514,5652
Ford,Edge,50826,2017,John Carter,Robert Martinez,23390,2361,2498
Ford,Mustang,61803,2023,Michael Brown,Jennifer Brown,37874,2063,9466
Ford,Explorer,75155,2021,Michael Brown,James Garcia,47632,528,2755
Ford,Edge,112187,2021,Sarah Wilson,Robert Williams,30047,2021,6471
Ford,Mustang,69170,2023,Emily Davis,Michael Martinez,46765,1520,9976
Ford,Mustang,17699,2018,Emily Davis,Jennifer Smith,35481,2222,5484
Ford,Escape,79666,2024,John Carter,Patricia Jones,38175,2009,6670
Ford,Escape,7568,2016,Emily Davis,John Davis,37648,993,9465
Ford,F-150,15605,2018,Sarah Wilson,Mary Williams,24191,2136,9303
Ford,Edge,31712,2023,Michael Brown,Jennifer Miller,24019,1602,826
Ford,Edge,70928,2022,Emily Davis,John Miller,27411,2181,919
Ford,Mustang,110590,2024,John Carter,Mary Smith,35362,605,4072
Ford,Escape,30192,2017,Sarah Wilson,Patricia Miller,25881,2323,8278
Ford,Explorer,99516,2017,Emily Davis,Michael Johnson,30546,2672,9036
Ford,Mustang,99205,2015,Michael Brown,Elizabeth Johnson,22976,524,6682
Ford,Mustang,86847,2021,John Carter,Patricia Brown,41658,738,3660
Ford,Mustang,14798,2019,Michael Brown,Mary Brown,26430,2624,8651
Ford,Mustang,54100,2022,Sarah Wilson,Robert Davis,28325,1518,4845
Ford,Escape,28650,2019,Michael Brown,John Davis,39440,1270,5128
Ford,Bronco,105462,2022,Sarah Wilson,Jennifer Martinez,26280,650,8106
Ford,Edge,108809,2021,Michael Brown,James Martinez,24996,502,3283
Ford,Explorer,85457,2021,Sarah Wilson,James Johnson,20186,2930,9379
Ford,Bronco,40120,2015,Sarah Wilson,Robert Davis,27749,1163,2304
Ford,Explorer,90930,2017,Michael Brown,Patricia Garcia,43837,1119,5922
Ford,F-150,85602,2018,Emily Davis,James Williams,25420,2136,8310
Ford,Mustang,78402,2019,John Carter,Robert Miller,44204,715,4958
Ford,Escape,92041,2016,Michael Brown,Jennifer Martinez,43476,2611,9846
Ford,Explorer,90821,2020,Michael Brown,Elizabeth Davis,26298,2424,9965
Ford,Bronco,64903,2024,Emily Davis,Linda Rodriguez,43073,817,4096
Ford,F-150,66579,2018,John Carter,Patricia Johnson,26201,1368,2034
Ford,Mustang,15203,2018,Emily Davis,Linda Jones,36180,2079,7244
Ford,Mustang,39818,2023,Michael Brown,Linda Garcia,27137,1460,5052
Ford,Mustang,62030,2019,Michael Brown,Patricia Martinez,19112,2069,293
Ford,Explorer,46157,2024,John Carter,Patricia Jones,22734,2464,8972
Ford,Edge,19177,2017,Sarah Wilson,Patricia Smith,38477,1242,5545
Ford,Mustang,70345,2017,Michael Brown,John Miller,49922,655,7222
Ford,Edge,15055,2016,Emily Davis,John Davis,33048,2713,2146
Ford,Escape,119098,2021,Michael Brown,Mary Davis,22690,1504,9275
Ford,Edge,108388,2015,Michael Brown,James Jones,29087,1765,2634
Ford,Escape,48612,2022,Sarah Wilson,Elizabeth Johnson,26276,500,4099
Ford,Mustang,12576,2021,John Carter,James Brown,15143,1475,2950
Ford,Bronco,91456,2017,John Carter,John Martinez,25141,2140,4216
Ford,Mustang,78785,2024,John Carter,William Miller,40235,706,4232
Ford,Explorer,29020,2018,John Carter,Jennifer Garcia,27239,2474,9451
Ford,Bronco,47908,2023,John Carter,Jennifer Williams,45870,1355,6407
Ford,Edge,67111,2015,Emily Davis,William Rodriguez,16546,1234,8893
Ford,Bronco,49002,2022,Michael Brown,Elizabeth Miller,42932,1531,8086
Ford,Mustang,52788,2016,Emily Davis,Linda Davis,34554,2870,9164
Ford,Bronco,46499,2019,Emily Davis,Mary Johnson,34766,2252,2905
Ford,Explorer,32386,2018,Michael Brown,James Martinez,18652,2795,919
Ford,Bronco,79398,2017,Emily Davis,Michael Brown,35936,1010,9029
Ford,Bronco,72286,2023,Emily Davis,Jennifer Jones,48129,757,6846
Ford,Escape,16341,2015,Emily Davis,Mary Miller,18119,1944,6317
Ford,Edge,5174,2020,John Carter,Patricia Rodriguez,38316,1967,7423
Ford,Edge,113272,2016,Michael Brown,Michael Rodriguez,34753,2102,6720
Ford,Edge,44069,2015,Michael Brown,Elizabeth Jones,30534,1996,6871
Ford,F-150,7092,2020,John Carter,Elizabeth Williams,18141,699,4203
Ford,F-150,74961,2020,Emily Davis,William Rodriguez,43830,568,9856
Ford,Explorer,97426,2021,Michael Brown,Michael Jones,27833,1439,6113
Ford,Edge,96641,2015,Michael Brown,William Smith,28554,2658,3656
Ford,F-150,41515,2024,Michael Brown,Linda Brown,22519,1563,5815
Ford,Edge,115365,2015,John Carter,Jennifer Davis,33130,566,9676
Ford,Edge,119846,2018,John Carter,Linda Miller,47051,2232,8655
Ford,Explorer,73882,2019,Emily Davis,Jennifer Garcia,49637,2953,3596
Ford,Bronco,53672,2016,John Carter,Mary Martinez,34246,1103,438
